entity_id,field-name,field-value
118348671, "ID", "24985"
118348671, "ELEV", "3962.400000000000091"
118350212, "fid", "24987"
118350212, "ID", "24986"
118350212, "ELEV", "304.800000000000011"
118351678, "fid", "24988"
118351678, "ID", "24987"
118351678, "ELEV", "304.800000000000011"
118352574, "fid", "24989"
118352574, "ID", "24988"
118352574, "ELEV", "609.600000000000023"
118353318, "fid", "24990"
118353318, "ID", "24989"
118353318, "ELEV", "609.600000000000023"
118353529, "fid", "24991"
118353529, "ID", "24990"
118353529, "ELEV", "2438.400000000000091"
118354270, "fid", "24992"
118354270, "ID", "24991"
118354270, "ELEV", "914.400000000000091"
118358200, "fid", "24993"
118358200, "ID", "24992"
118358200, "ELEV", "1219.200000000000045"
118362629, "fid", "24994"
118362629, "ID", "24993"
118362629, "ELEV", "3657.600000000000364"
118364731, "fid", "24995"
118364731, "ID", "24994"
118364731, "ELEV", "609.600000000000023"
118367376, "fid", "24996"
118367376, "ID", "24995"
118367376, "ELEV", "4876.800000000000182"
118369397, "fid", "24997"
118369397, "ID", "24996"
118369397, "ELEV", "3962.400000000000091"
118372031, "fid", "24998"
118372031, "ID", "24997"
118372031, "ELEV", "304.800000000000011"
118378656, "fid", "24999"
118378656, "ID", "24998"
118378656, "ELEV", "609.600000000000023"
118379361, "fid", "25000"
118379361, "ID", "24999"
118379361, "ELEV", "609.600000000000023"
118381435, "fid", "25001"
118381435, "ID", "25000"
118381435, "ELEV", "5181.600000000000364"
118382376, "fid", "25002"
118382376, "ID", "25001"
118382376, "ELEV", "1219.200000000000045"
118382738, "fid", "25003"
118382738, "ID", "25002"
118382738, "ELEV", "4876.800000000000182"
118384479, "fid", "25004"
118384479, "ID", "25003"
118384479, "ELEV", "1219.200000000000045"
118387844, "fid", "25005"
118387844, "ID", "25004"
118387844, "ELEV", "1524.000000000000000"
118388585, "fid", "25006"
118388585, "ID", "25005"
118388585, "ELEV", "4572.000000000000000"
118415212, "fid", "25007"
118415212, "ID", "25006"
118415212, "ELEV", "4572.000000000000000"
118424713, "fid", "25008"
118424713, "ID", "25007"
118424713, "ELEV", "1219.200000000000045"
118425094, "fid", "25009"
118425094, "ID", "25008"
118425094, "ELEV", "609.600000000000023"
118426123, "fid", "25010"
118426123, "ID", "25009"
118426123, "ELEV", "609.600000000000023"
118426753, "fid", "25011"
118426753, "ID", "25010"
118426753, "ELEV", "4267.199999999999818"
118427174, "fid", "25012"
118427174, "ID", "25011"
118427174, "ELEV", "1219.200000000000045"
118428296, "fid", "25013"
118428296, "ID", "25012"
118428296, "ELEV", "304.800000000000011"
118429181, "fid", "25014"
118429181, "ID", "25013"
118429181, "ELEV", "609.600000000000023"
118430875, "fid", "25015"
118430875, "ID", "25014"
118430875, "ELEV", "914.400000000000091"
118431125, "fid", "25016"
118431125, "ID", "25015"
118431125, "ELEV", "304.800000000000011"
118432010, "fid", "25017"
118432010, "ID", "25016"
118432010, "ELEV", "1828.800000000000182"
118436192, "fid", "25018"
118436192, "ID", "25017"
118436192, "ELEV", "4572.000000000000000"
118438173, "fid", "25019"
118438173, "ID", "25018"
118438173, "ELEV", "304.800000000000011"
118438698, "fid", "25020"
118438698, "ID", "25019"
118438698, "ELEV", "5181.600000000000364"
118438999, "fid", "25021"
118438999, "ID", "25020"
118438999, "ELEV", "1524.000000000000000"
118443941, "fid", "25022"
118443941, "ID", "25021"
118443941, "ELEV", "304.800000000000011"
118444076, "fid", "25023"
118444076, "ID", "25022"
118444076, "ELEV", "1219.200000000000045"
118449818, "fid", "25024"
118449818, "ID", "25023"
118449818, "ELEV", "4267.199999999999818"
118449958, "fid", "25025"
118449958, "ID", "25024"
118449958, "ELEV", "304.800000000000011"
118451652, "fid", "25026"
118451652, "ID", "25025"
118451652, "ELEV", "4876.800000000000182"
118452993, "fid", "25027"
118452993, "ID", "25026"
118452993, "ELEV", "914.400000000000091"
118453471, "fid", "25028"
118453471, "ID", "25027"
118453471, "ELEV", "914.400000000000091"
118482039, "fid", "25029"
118482039, "ID", "25028"
118482039, "ELEV", "304.800000000000011"
118482744, "fid", "25030"
118482744, "ID", "25029"
118482744, "ELEV", "914.400000000000091"
118483521, "fid", "25031"
118483521, "ID", "25030"
118483521, "ELEV", "304.800000000000011"
118484341, "fid", "25032"
118484341, "ID", "25031"
118484341, "ELEV", "609.600000000000023"
118484938, "fid", "25033"
118484938, "ID", "25032"
118484938, "ELEV", "304.800000000000011"
118487963, "fid", "25034"
118487963, "ID", "25033"
118487963, "ELEV", "304.800000000000011"
118488365, "fid", "25035"
118488365, "ID", "25034"
118488365, "ELEV", "304.800000000000011"
118489610, "fid", "25036"
118489610, "ID", "25035"
118489610, "ELEV", "1828.800000000000182"
118490580, "fid", "25037"
118490580, "ID", "25036"
118490580, "ELEV", "4572.000000000000000"
118496442, "fid", "25038"
118496442, "ID", "25037"
118496442, "ELEV", "304.800000000000011"
118497219, "fid", "25039"
118497219, "ID", "25038"
118497219, "ELEV", "1219.200000000000045"
118498760, "fid", "25040"
118498760, "ID", "25039"
118498760, "ELEV", "304.800000000000011"
118499998, "fid", "25041"
118499998, "ID", "25040"
118499998, "ELEV", "1524.000000000000000"
118501538, "fid", "25042"
118501538, "ID", "25041"
118501538, "ELEV", "4572.000000000000000"
118502519, "fid", "25043"
118502519, "ID", "25042"
118502519, "ELEV", "304.800000000000011"
118504737, "fid", "25044"
118504737, "ID", "25043"
118504737, "ELEV", "914.400000000000091"
118517794, "fid", "25045"
118517794, "ID", "25044"
118517794, "ELEV", "1219.200000000000045"
118519905, "fid", "25046"
118519905, "ID", "25045"
118519905, "ELEV", "4572.000000000000000"
118520526, "fid", "25047"
118520526, "ID", "25046"
118520526, "ELEV", "609.600000000000023"
118556702, "fid", "25048"
118556702, "ID", "25047"
118556702, "ELEV", "609.600000000000023"
118562448, "fid", "25049"
118562448, "ID", "25048"
118562448, "ELEV", "609.600000000000023"
118563441, "fid", "25050"
118563441, "ID", "25049"
118563441, "ELEV", "609.600000000000023"
118566352, "fid", "25051"
118566352, "ID", "25050"
118566352, "ELEV", "609.600000000000023"
118566805, "fid", "25052"
118566805, "ID", "25051"
118566805, "ELEV", "304.800000000000011"
118567435, "fid", "25053"
118567435, "ID", "25052"
118567435, "ELEV", "609.600000000000023"
118570080, "fid", "25054"
118570080, "ID", "25053"
118570080, "ELEV", "914.400000000000091"
118573295, "fid", "25055"
118573295, "ID", "25054"
118573295, "ELEV", "914.400000000000091"
118576053, "fid", "25056"
118576053, "ID", "25055"
118576053, "ELEV", "4876.800000000000182"
118576714, "fid", "25057"
118576714, "ID", "25056"
118576714, "ELEV", "304.800000000000011"
118577458, "fid", "25058"
118577458, "ID", "25057"
118577458, "ELEV", "914.400000000000091"
118578050, "fid", "25059"
118578050, "ID", "25058"
118578050, "ELEV", "609.600000000000023"
118578886, "fid", "25060"
118578886, "ID", "25059"
118578886, "ELEV", "914.400000000000091"
118584704, "fid", "25061"
118584704, "ID", "25060"
118584704, "ELEV", "2133.599999999999909"
118585765, "fid", "25062"
118585765, "ID", "25061"
118585765, "ELEV", "304.800000000000011"
118586290, "fid", "25063"
118586290, "ID", "25062"
118586290, "ELEV", "304.800000000000011"
118586418, "fid", "25064"
118586418, "ID", "25063"
118586418, "ELEV", "609.600000000000023"
118586744, "fid", "25065"
118586744, "ID", "25064"
118586744, "ELEV", "4267.199999999999818"
118587805, "fid", "25066"
118587805, "ID", "25065"
118587805, "ELEV", "609.600000000000023"
118588726, "fid", "25067"
118588726, "ID", "25066"
118588726, "ELEV", "3962.400000000000091"
118590067, "fid", "25068"
118590067, "ID", "25067"
118590067, "ELEV", "3962.400000000000091"
118590608, "fid", "25069"
118590608, "ID", "25068"
118590608, "ELEV", "304.800000000000011"
118591998, "fid", "25070"
118591998, "ID", "25069"
118591998, "ELEV", "914.400000000000091"
118593122, "fid", "25071"
118593122, "ID", "25070"
118593122, "ELEV", "4572.000000000000000"
118593943, "fid", "25072"
118593943, "ID", "25071"
118593943, "ELEV", "304.800000000000011"
118595548, "fid", "25073"
118595548, "ID", "25072"
118595548, "ELEV", "3962.400000000000091"
118596249, "fid", "25074"
118596249, "ID", "25073"
118596249, "ELEV", "3962.400000000000091"
118598351, "fid", "25075"
118598351, "ID", "25074"
118598351, "ELEV", "2133.599999999999909"
118599772, "fid", "25076"
118599772, "ID", "25075"
118599772, "ELEV", "2133.599999999999909"
118601193, "fid", "25077"
118601193, "ID", "25076"
118601193, "ELEV", "1219.200000000000045"
118605065, "fid", "25078"
118605065, "ID", "25077"
118605065, "ELEV", "304.800000000000011"
118606274, "fid", "25079"
118606274, "ID", "25078"
118606274, "ELEV", "914.400000000000091"
118607854, "fid", "25080"
118607854, "ID", "25079"
118607854, "ELEV", "304.800000000000011"
118609358, "fid", "25081"
118609358, "ID", "25080"
118609358, "ELEV", "304.800000000000011"
118609950, "fid", "25082"
118609950, "ID", "25081"
118609950, "ELEV", "609.600000000000023"
118610770, "fid", "25083"
118610770, "ID", "25082"
118610770, "ELEV", "914.400000000000091"
118611655, "fid", "25084"
118611655, "ID", "25083"
118611655, "ELEV", "4572.000000000000000"
118612796, "fid", "25085"
118612796, "ID", "25084"
118612796, "ELEV", "914.400000000000091"
118614871, "fid", "25086"
118614871, "ID", "25085"
118614871, "ELEV", "1219.200000000000045"
118617856, "fid", "25087"
118617856, "ID", "25086"
118617856, "ELEV", "1219.200000000000045"
118618379, "fid", "25088"
118618379, "ID", "25087"
118618379, "ELEV", "4267.199999999999818"
118618519, "fid", "25089"
118618519, "ID", "25088"
118618519, "ELEV", "304.800000000000011"
118620213, "fid", "25090"
118620213, "ID", "25089"
118620213, "ELEV", "609.600000000000023"
118623547, "fid", "25091"
118623547, "ID", "25090"
118623547, "ELEV", "914.400000000000091"
118625008, "fid", "25092"
118625008, "ID", "25091"
118625008, "ELEV", "304.800000000000011"
118627501, "fid", "25093"
118627501, "ID", "25092"
118627501, "ELEV", "609.600000000000023"
118628093, "fid", "25094"
118628093, "ID", "25093"
118628093, "ELEV", "914.400000000000091"
118629179, "fid", "25095"
118629179, "ID", "25094"
118629179, "ELEV", "304.800000000000011"
118629429, "fid", "25096"
118629429, "ID", "25095"
118629429, "ELEV", "4572.000000000000000"
118632211, "fid", "25097"
118632211, "ID", "25096"
118632211, "ELEV", "609.600000000000023"
118633096, "fid", "25098"
118633096, "ID", "25097"
118633096, "ELEV", "914.400000000000091"
118633802, "fid", "25099"
118633802, "ID", "25098"
118633802, "ELEV", "609.600000000000023"
118636485, "fid", "25100"
118636485, "ID", "25099"
118636485, "ELEV", "609.600000000000023"
118637533, "fid", "25101"
118637533, "ID", "25100"
118637533, "ELEV", "1828.800000000000182"
118638914, "fid", "25102"
118638914, "ID", "25101"
118638914, "ELEV", "304.800000000000011"
118641672, "fid", "25103"
118641672, "ID", "25102"
118641672, "ELEV", "914.400000000000091"
118643214, "fid", "25104"
118643214, "ID", "25103"
118643214, "ELEV", "914.400000000000091"
118645859, "fid", "25105"
118645859, "ID", "25104"
118645859, "ELEV", "304.800000000000011"
118646831, "fid", "25106"
118646831, "ID", "25105"
118646831, "ELEV", "914.400000000000091"
118647123, "fid", "25107"
118647123, "ID", "25106"
118647123, "ELEV", "304.800000000000011"
118647360, "fid", "25108"
118647360, "ID", "25107"
118647360, "ELEV", "3962.400000000000091"
118649141, "fid", "25109"
118649141, "ID", "25108"
118649141, "ELEV", "304.800000000000011"
118659947, "fid", "25110"
118659947, "ID", "25109"
118659947, "ELEV", "609.600000000000023"
118662478, "fid", "25111"
118662478, "ID", "25110"
118662478, "ELEV", "304.800000000000011"
118664515, "fid", "25112"
118664515, "ID", "25111"
118664515, "ELEV", "609.600000000000023"
118668209, "fid", "25113"
118668209, "ID", "25112"
118668209, "ELEV", "4572.000000000000000"
118673671, "fid", "25114"
118673671, "ID", "25113"
118673671, "ELEV", "609.600000000000023"
118675175, "fid", "25115"
118675175, "ID", "25114"
118675175, "ELEV", "4572.000000000000000"
118677757, "fid", "25116"
118677757, "ID", "25115"
118677757, "ELEV", "914.400000000000091"
118678930, "fid", "25117"
118678930, "ID", "25116"
118678930, "ELEV", "914.400000000000091"
118680700, "fid", "25118"
118680700, "ID", "25117"
118680700, "ELEV", "1219.200000000000045"
118681024, "fid", "25119"
118681024, "ID", "25118"
118681024, "ELEV", "4572.000000000000000"
118687686, "fid", "25120"
118687686, "ID", "25119"
118687686, "ELEV", "609.600000000000023"
118688967, "fid", "25121"
118688967, "ID", "25120"
118688967, "ELEV", "914.400000000000091"
118689711, "fid", "25122"
118689711, "ID", "25121"
118689711, "ELEV", "2133.599999999999909"
118690012, "fid", "25123"
118690012, "ID", "25122"
118690012, "ELEV", "2743.200000000000273"
118690393, "fid", "25124"
118690393, "ID", "25123"
118690393, "ELEV", "914.400000000000091"
118693760, "fid", "25125"
118693760, "ID", "25124"
118693760, "ELEV", "914.400000000000091"
118736585, "fid", "25126"
118736585, "ID", "25125"
118736585, "ELEV", "609.600000000000023"
118736894, "fid", "25127"
118736894, "ID", "25126"
118736894, "ELEV", "609.600000000000023"
118737676, "fid", "25128"
118737676, "ID", "25127"
118737676, "ELEV", "914.400000000000091"
118740549, "fid", "25129"
118740549, "ID", "25128"
118740549, "ELEV", "1524.000000000000000"
118741650, "fid", "25130"
118741650, "ID", "25129"
118741650, "ELEV", "914.400000000000091"
118742211, "fid", "25131"
118742211, "ID", "25130"
118742211, "ELEV", "304.800000000000011"
118742628, "fid", "25132"
118742628, "ID", "25131"
118742628, "ELEV", "609.600000000000023"
118747942, "fid", "25133"
118747942, "ID", "25132"
118747942, "ELEV", "1219.200000000000045"
118748465, "fid", "25134"
118748465, "ID", "25133"
118748465, "ELEV", "4267.199999999999818"
118757247, "fid", "25135"
118757247, "ID", "25134"
118757247, "ELEV", "4876.800000000000182"
118757668, "fid", "25136"
118757668, "ID", "25135"
118757668, "ELEV", "304.800000000000011"
118759324, "fid", "25137"
118759324, "ID", "25136"
118759324, "ELEV", "609.600000000000023"
118760752, "fid", "25138"
118760752, "ID", "25137"
118760752, "ELEV", "609.600000000000023"
118761853, "fid", "25139"
118761853, "ID", "25138"
118761853, "ELEV", "3962.400000000000091"
118762234, "fid", "25140"
118762234, "ID", "25139"
118762234, "ELEV", "1219.200000000000045"
118767081, "fid", "25141"
118767081, "ID", "25140"
118767081, "ELEV", "3962.400000000000091"
118768302, "fid", "25142"
118768302, "ID", "25141"
118768302, "ELEV", "3048.000000000000000"
118768522, "fid", "25143"
118768522, "ID", "25142"
118768522, "ELEV", "4267.199999999999818"
118769903, "fid", "25144"
118769903, "ID", "25143"
118769903, "ELEV", "609.600000000000023"
118771559, "fid", "25145"
118771559, "ID", "25144"
118771559, "ELEV", "914.400000000000091"
118771961, "fid", "25146"
118771961, "ID", "25145"
118771961, "ELEV", "609.600000000000023"
118778406, "fid", "25147"
118778406, "ID", "25146"
118778406, "ELEV", "1219.200000000000045"
118779987, "fid", "25148"
118779987, "ID", "25147"
118779987, "ELEV", "2438.400000000000091"
118780688, "fid", "25149"
118780688, "ID", "25148"
118780688, "ELEV", "1219.200000000000045"
118784308, "fid", "25150"
118784308, "ID", "25149"
118784308, "ELEV", "304.800000000000011"
118784900, "fid", "25151"
118784900, "ID", "25150"
118784900, "ELEV", "1219.200000000000045"
118949554, "fid", "25152"
118949554, "ID", "25151"
118949554, "ELEV", "609.600000000000023"
118956569, "fid", "25153"
118956569, "ID", "25152"
118956569, "ELEV", "914.400000000000091"
118958758, "fid", "25154"
118958758, "ID", "25153"
118958758, "ELEV", "609.600000000000023"
118960224, "fid", "25155"
118960224, "ID", "25154"
118960224, "ELEV", "914.400000000000091"
118960740, "fid", "25156"
118960740, "ID", "25155"
118960740, "ELEV", "304.800000000000011"
118962057, "fid", "25157"
118962057, "ID", "25156"
118962057, "ELEV", "304.800000000000011"
118963060, "fid", "25158"
118963060, "ID", "25157"
118963060, "ELEV", "2743.200000000000273"
118963961, "fid", "25159"
118963961, "ID", "25158"
118963961, "ELEV", "609.600000000000023"
118964450, "fid", "25160"
118964450, "ID", "25159"
118964450, "ELEV", "4572.000000000000000"
118965791, "fid", "25162"
118965791, "ID", "25161"
118965791, "ELEV", "914.400000000000091"
118967828, "fid", "25163"
118967828, "ID", "25162"
118967828, "ELEV", "609.600000000000023"
118968990, "fid", "25164"
118968990, "ID", "25163"
118968990, "ELEV", "1219.200000000000045"
118970302, "fid", "25165"
118970302, "ID", "25164"
118970302, "ELEV", "609.600000000000023"
118970970, "fid", "25166"
118970970, "ID", "25165"
118970970, "ELEV", "4876.800000000000182"
118971831, "fid", "25167"
118971831, "ID", "25166"
118971831, "ELEV", "914.400000000000091"
118973830, "fid", "25168"
118973830, "ID", "25167"
118973830, "ELEV", "914.400000000000091"
118974992, "fid", "25169"
118974992, "ID", "25168"
118974992, "ELEV", "914.400000000000091"
118979157, "fid", "25170"
118979157, "ID", "25169"
118979157, "ELEV", "914.400000000000091"
118979445, "fid", "25171"
118979445, "ID", "25170"
118979445, "ELEV", "4572.000000000000000"
118979786, "fid", "25172"
118979786, "ID", "25171"
118979786, "ELEV", "4876.800000000000182"
118980687, "fid", "25173"
118980687, "ID", "25172"
118980687, "ELEV", "609.600000000000023"
118983301, "fid", "25174"
118983301, "ID", "25173"
118983301, "ELEV", "3352.800000000000182"
118984162, "fid", "25175"
118984162, "ID", "25174"
118984162, "ELEV", "609.600000000000023"
118985362, "fid", "25176"
118985362, "ID", "25175"
118985362, "ELEV", "4876.800000000000182"
118985743, "fid", "25177"
118985743, "ID", "25176"
118985743, "ELEV", "1219.200000000000045"
118987562, "fid", "25178"
118987562, "ID", "25177"
118987562, "ELEV", "2438.400000000000091"
118988743, "fid", "25179"
118988743, "ID", "25178"
118988743, "ELEV", "4572.000000000000000"
118990644, "fid", "25180"
118990644, "ID", "25179"
118990644, "ELEV", "304.800000000000011"
118991241, "fid", "25181"
118991241, "ID", "25180"
118991241, "ELEV", "3962.400000000000091"
118991902, "fid", "25182"
118991902, "ID", "25181"
118991902, "ELEV", "1219.200000000000045"
118996255, "fid", "25183"
118996255, "ID", "25182"
118996255, "ELEV", "914.400000000000091"
118998473, "fid", "25184"
118998473, "ID", "25183"
118998473, "ELEV", "914.400000000000091"
118999217, "fid", "25185"
118999217, "ID", "25184"
118999217, "ELEV", "4267.199999999999818"
119000198, "fid", "25186"
119000198, "ID", "25185"
119000198, "ELEV", "1219.200000000000045"
119000505, "fid", "25187"
119000505, "ID", "25186"
119000505, "ELEV", "609.600000000000023"
119002427, "fid", "25188"
119002427, "ID", "25187"
119002427, "ELEV", "914.400000000000091"
119003361, "fid", "25189"
119003361, "ID", "25188"
119003361, "ELEV", "914.400000000000091"
119003991, "fid", "25190"
119003991, "ID", "25189"
119003991, "ELEV", "609.600000000000023"
119007397, "fid", "25191"
119007397, "ID", "25190"
119007397, "ELEV", "304.800000000000011"
119010227, "fid", "25192"
119010227, "ID", "25191"
119010227, "ELEV", "304.800000000000011"
119012012, "fid", "25193"
119012012, "ID", "25192"
119012012, "ELEV", "914.400000000000091"
119015739, "fid", "25194"
119015739, "ID", "25193"
119015739, "ELEV", "1219.200000000000045"
119016557, "fid", "25195"
119016557, "ID", "25194"
119016557, "ELEV", "304.800000000000011"
119019316, "fid", "25196"
119019316, "ID", "25195"
119019316, "ELEV", "609.600000000000023"
119022379, "fid", "25197"
119022379, "ID", "25196"
119022379, "ELEV", "914.400000000000091"
119027646, "fid", "25198"
119027646, "ID", "25197"
119027646, "ELEV", "4267.199999999999818"
119027987, "fid", "25199"
119027987, "ID", "25198"
119027987, "ELEV", "609.600000000000023"
119028872, "fid", "25200"
119028872, "ID", "25199"
119028872, "ELEV", "4572.000000000000000"
119029853, "fid", "25201"
119029853, "ID", "25200"
119029853, "ELEV", "609.600000000000023"
119030711, "fid", "25202"
119030711, "ID", "25201"
119030711, "ELEV", "4267.199999999999818"
119032452, "fid", "25203"
119032452, "ID", "25202"
119032452, "ELEV", "304.800000000000011"
119033500, "fid", "25204"
119033500, "ID", "25203"
119033500, "ELEV", "4267.199999999999818"
119037042, "fid", "25205"
119037042, "ID", "25204"
119037042, "ELEV", "1524.000000000000000"
119038393, "fid", "25206"
119038393, "ID", "25205"
119038393, "ELEV", "4267.199999999999818"
119041615, "fid", "25207"
119041615, "ID", "25206"
119041615, "ELEV", "914.400000000000091"
119044265, "fid", "25208"
119044265, "ID", "25207"
119044265, "ELEV", "914.400000000000091"
119045883, "fid", "25209"
119045883, "ID", "25208"
119045883, "ELEV", "3962.400000000000091"
119052585, "fid", "25210"
119052585, "ID", "25209"
119052585, "ELEV", "304.800000000000011"
119053101, "fid", "25211"
119053101, "ID", "25210"
119053101, "ELEV", "914.400000000000091"
119053845, "fid", "25212"
119053845, "ID", "25211"
119053845, "ELEV", "914.400000000000091"
119054361, "fid", "25213"
119054361, "ID", "25212"
119054361, "ELEV", "609.600000000000023"
119056207, "fid", "25214"
119056207, "ID", "25213"
119056207, "ELEV", "609.600000000000023"
119057452, "fid", "25215"
119057452, "ID", "25214"
119057452, "ELEV", "1219.200000000000045"
119060551, "fid", "25216"
119060551, "ID", "25215"
119060551, "ELEV", "3962.400000000000091"
119061412, "fid", "25217"
119061412, "ID", "25216"
119061412, "ELEV", "304.800000000000011"
119062765, "fid", "25218"
119062765, "ID", "25217"
119062765, "ELEV", "3962.400000000000091"
119063746, "fid", "25219"
119063746, "ID", "25218"
119063746, "ELEV", "304.800000000000011"
119064642, "fid", "25220"
119064642, "ID", "25219"
119064642, "ELEV", "1219.200000000000045"
119066570, "fid", "25221"
119066570, "ID", "25220"
119066570, "ELEV", "914.400000000000091"
119068036, "fid", "25222"
119068036, "ID", "25221"
119068036, "ELEV", "304.800000000000011"
119070902, "fid", "25223"
119070902, "ID", "25222"
119070902, "ELEV", "914.400000000000091"
119073661, "fid", "25224"
119073661, "ID", "25223"
119073661, "ELEV", "609.600000000000023"
119076455, "fid", "25225"
119076455, "ID", "25224"
119076455, "ELEV", "914.400000000000091"
119077268, "fid", "25226"
119077268, "ID", "25225"
119077268, "ELEV", "304.800000000000011"
119078582, "fid", "25227"
119078582, "ID", "25226"
119078582, "ELEV", "609.600000000000023"
119081880, "fid", "25228"
119081880, "ID", "25227"
119081880, "ELEV", "914.400000000000091"
119082472, "fid", "25229"
119082472, "ID", "25228"
119082472, "ELEV", "914.400000000000091"
119084318, "fid", "25230"
119084318, "ID", "25229"
119084318, "ELEV", "304.800000000000011"
119084796, "fid", "25231"
119084796, "ID", "25230"
119084796, "ELEV", "3657.600000000000364"
119087978, "fid", "25232"
119087978, "ID", "25231"
119087978, "ELEV", "304.800000000000011"
119089187, "fid", "25233"
119089187, "ID", "25232"
119089187, "ELEV", "304.800000000000011"
119090273, "fid", "25234"
119090273, "ID", "25233"
119090273, "ELEV", "304.800000000000011"
119090865, "fid", "25235"
119090865, "ID", "25234"
119090865, "ELEV", "304.800000000000011"
119092407, "fid", "25236"
119092407, "ID", "25235"
119092407, "ELEV", "304.800000000000011"
119092733, "fid", "25237"
119092733, "ID", "25236"
119092733, "ELEV", "2743.200000000000273"
119094274, "fid", "25238"
119094274, "ID", "25237"
119094274, "ELEV", "1219.200000000000045"
119095206, "fid", "25239"
119095206, "ID", "25238"
119095206, "ELEV", "3657.600000000000364"
119096267, "fid", "25240"
119096267, "ID", "25239"
119096267, "ELEV", "3352.800000000000182"
119096808, "fid", "25241"
119096808, "ID", "25240"
119096808, "ELEV", "4876.800000000000182"
119098789, "fid", "25242"
119098789, "ID", "25241"
119098789, "ELEV", "1219.200000000000045"
119114428, "fid", "25243"
119114428, "ID", "25242"
119114428, "ELEV", "914.400000000000091"
119118482, "fid", "25244"
119118482, "ID", "25243"
119118482, "ELEV", "609.600000000000023"
119119606, "fid", "25245"
119119606, "ID", "25244"
119119606, "ELEV", "304.800000000000011"
119121103, "fid", "25246"
119121103, "ID", "25245"
119121103, "ELEV", "914.400000000000091"
119124090, "fid", "25247"
119124090, "ID", "25246"
119124090, "ELEV", "3352.800000000000182"
119126232, "fid", "25248"
119126232, "ID", "25247"
119126232, "ELEV", "304.800000000000011"
119126613, "fid", "25249"
119126613, "ID", "25248"
119126613, "ELEV", "1219.200000000000045"
119127314, "fid", "25250"
119127314, "ID", "25249"
119127314, "ELEV", "304.800000000000011"
119129427, "fid", "25251"
119129427, "ID", "25250"
119129427, "ELEV", "4572.000000000000000"
119146209, "fid", "25252"
119146209, "ID", "25251"
119146209, "ELEV", "914.400000000000091"
119147295, "fid", "25253"
119147295, "ID", "25252"
119147295, "ELEV", "914.400000000000091"
119149370, "fid", "25254"
119149370, "ID", "25253"
119149370, "ELEV", "3657.600000000000364"
119151071, "fid", "25255"
119151071, "ID", "25254"
119151071, "ELEV", "914.400000000000091"
119152727, "fid", "25256"
119152727, "ID", "25255"
119152727, "ELEV", "4267.199999999999818"
119161709, "fid", "25257"
119161709, "ID", "25256"
119161709, "ELEV", "2743.200000000000273"
119166011, "fid", "25258"
119166011, "ID", "25257"
119166011, "ELEV", "3048.000000000000000"
119168153, "fid", "25259"
119168153, "ID", "25258"
119168153, "ELEV", "304.800000000000011"
119170443, "fid", "25260"
119170443, "ID", "25259"
119170443, "ELEV", "1219.200000000000045"
119171185, "fid", "25261"
119171185, "ID", "25260"
119171185, "ELEV", "609.600000000000023"
119172841, "fid", "25262"
119172841, "ID", "25261"
119172841, "ELEV", "304.800000000000011"
119173585, "fid", "25263"
119173585, "ID", "25262"
119173585, "ELEV", "2743.200000000000273"
119173966, "fid", "25264"
119173966, "ID", "25263"
119173966, "ELEV", "914.400000000000091"
119174596, "fid", "25265"
119174596, "ID", "25264"
119174596, "ELEV", "4572.000000000000000"
119175657, "fid", "25266"
119175657, "ID", "25265"
119175657, "ELEV", "304.800000000000011"
119176614, "fid", "25267"
119176614, "ID", "25266"
119176614, "ELEV", "4267.199999999999818"
119177555, "fid", "25268"
119177555, "ID", "25267"
119177555, "ELEV", "304.800000000000011"
119178679, "fid", "25269"
119178679, "ID", "25268"
119178679, "ELEV", "609.600000000000023"
119181058, "fid", "25270"
119181058, "ID", "25269"
119181058, "ELEV", "4572.000000000000000"
119182759, "fid", "25271"
119182759, "ID", "25270"
119182759, "ELEV", "914.400000000000091"
119183123, "fid", "25272"
119183123, "ID", "25271"
119183123, "ELEV", "1219.200000000000045"
119183485, "fid", "25273"
119183485, "ID", "25272"
119183485, "ELEV", "4267.199999999999818"
119184066, "fid", "25274"
119184066, "ID", "25273"
119184066, "ELEV", "304.800000000000011"
119185038, "fid", "25275"
119185038, "ID", "25274"
119185038, "ELEV", "304.800000000000011"
119185455, "fid", "25276"
119185455, "ID", "25275"
119185455, "ELEV", "304.800000000000011"
119186199, "fid", "25277"
119186199, "ID", "25276"
119186199, "ELEV", "609.600000000000023"
119186867, "fid", "25278"
119186867, "ID", "25277"
119186867, "ELEV", "609.600000000000023"
119187155, "fid", "25279"
119187155, "ID", "25278"
119187155, "ELEV", "1524.000000000000000"
119187669, "fid", "25280"
119187669, "ID", "25279"
119187669, "ELEV", "914.400000000000091"
119189021, "fid", "25281"
119189021, "ID", "25280"
119189021, "ELEV", "304.800000000000011"
119190221, "fid", "25282"
119190221, "ID", "25281"
119190221, "ELEV", "3962.400000000000091"
119191282, "fid", "25283"
119191282, "ID", "25282"
119191282, "ELEV", "609.600000000000023"
119193851, "fid", "25284"
119193851, "ID", "25283"
119193851, "ELEV", "3657.600000000000364"
119197393, "fid", "25285"
119197393, "ID", "25284"
119197393, "ELEV", "914.400000000000091"
119197855, "fid", "25286"
119197855, "ID", "25285"
119197855, "ELEV", "304.800000000000011"
119198523, "fid", "25287"
119198523, "ID", "25286"
119198523, "ELEV", "609.600000000000023"
119198658, "fid", "25288"
119198658, "ID", "25287"
